model,time,delta_time,dataset,encoding,num_slices,num_dimensions,accuracy
Wisard,2025-01-28 17:07:20,0.0150,Optical Recognition of Handwritten Digits,Linear,,,98.0
Wisard,2025-01-28 17:07:20,0.2750,Statlog (Vehicle Silhouettes),Scatter Code,100,200,63.08
Wisard,2025-01-28 17:07:20,0.2255,Optical Recognition of Handwritten Digits,Scatter Code,50,100,98.0
Wisard,2025-01-28 17:07:20,0.2916,Wine Quality,Scatter Code,50,50,90.48
Wisard,2025-01-28 17:07:20,0.5896,Optical Recognition of Handwritten Digits,Linear,,,62.65
Wisard,2025-01-28 17:07:27,6.0552,Ecoli,Scatter Code,10,100,94.67
Wisard,2025-01-28 17:07:27,6.6639,Optical Recognition of Handwritten Digits,Scatter Code,50,200,25.06
Wisard,2025-01-28 17:07:27,5.8844,Optical Recognition of Handwritten Digits,Linear,,,88.39
Wisard,2025-01-28 17:07:27,0.0075,Iris,Gaussian,,,97.33
Wisard,2025-01-28 17:07:27,5.9503,Statlog (Vehicle Silhouettes),Scatter Code,100,200,69.53
Wisard,2025-01-28 17:07:27,0.2766,Optical Recognition of Handwritten Digits,Scatter Code,10,50,62.03
Wisard,2025-01-28 17:07:28,1.4805,Statlog (Vehicle Silhouettes),Gaussian,,,84.16
Wisard,2025-01-28 17:07:29,2.0220,Optical Recognition of Handwritten Digits,Linear,,,98.54
Wisard,2025-01-28 17:07:29,2.0895,Optical Recognition of Handwritten Digits,Linear,,,98.52
Wisard,2025-01-28 17:07:29,2.0635,Optical Recognition of Handwritten Digits,Linear,,,46.59
Wisard,2025-01-28 17:07:30,1.1420,Iris,Linear,,,48.33
Wisard,2025-01-28 17:07:30,0.7678,Wine Quality,Scatter Code,10,200,38.32
Wisard,2025-01-28 17:07:30,0.7924,Optical Recognition of Handwritten Digits,Gaussian,,,98.52
Wisard,2025-01-28 17:07:30,0.0517,Iris,Linear,,,88.69
Wisard,2025-01-28 17:07:30,0.1491,Ecoli,Scatter Code,10,100,92.86
Wisard,2025-01-28 17:07:30,0.1147,Iris,Scatter Code,100,100,62.15
Wisard,2025-01-28 17:07:30,0.0429,Optical Recognition of Handwritten Digits,Linear,,,87.8
Wisard,2025-01-28 17:07:31,0.0414,Wine Quality,Linear,,,96.67
Wisard,2025-01-28 17:07:31,0.5471,Optical Recognition of Handwritten Digits,Scatter Code,10,50,38.32
Wisard,2025-01-28 17:07:32,2.0728,Optical Recognition of Handwritten Digits,Scatter Code,100,50,40.04
Wisard,2025-01-28 17:07:33,1.6205,Wine Quality,Scatter Code,50,50,25.06
Wisard,2025-01-28 17:07:33,1.7492,Wine Quality,Linear,,,48.65
Wisard,2025-01-28 17:07:33,0.0937,Optical Recognition of Handwritten Digits,Scatter Code,50,100,61.21
Wisard,2025-01-28 17:07:33,0.1070,Optical Recognition of Handwritten Digits,Scatter Code,50,200,97.33
Wisard,2025-01-28 17:07:33,0.2078,Optical Recognition of Handwritten Digits,Scatter Code,50,200,73.18
Wisard,2025-01-28 17:07:33,0.1883,Iris,Linear,,,64.78
Wisard,2025-01-28 17:08:01,28.1793,Optical Recognition of Handwritten Digits,Scatter Code,50,200,41.91
Wisard,2025-01-28 17:08:01,28.2528,Iris,Linear,,,98.7
Wisard,2025-01-28 17:08:01,28.1926,Optical Recognition of Handwritten Digits,Linear,,,47.65
Wisard,2025-01-28 17:08:01,0.3134,Wine Quality,Scatter Code,50,50,63.71
Wisard,2025-01-28 17:08:01,0.1363,Iris,Linear,,,73.77
Wisard,2025-01-28 17:08:02,0.7063,Optical Recognition of Handwritten Digits,Linear,,,63.0
Wisard,2025-01-28 17:08:02,0.8573,Wine Quality,Linear,,,98.61
Wisard,2025-01-28 17:08:02,0.1762,Optical Recognition of Handwritten Digits,Scatter Code,10,50,90.18
Wisard,2025-01-28 17:08:03,0.7768,Optical Recognition of Handwritten Digits,Linear,,,98.77
Wisard,2025-01-28 17:08:03,0.0443,Optical Recognition of Handwritten Digits,Scatter Code,10,50,93.33
Wisard,2025-01-28 17:08:09,5.7578,Wine Quality,Scatter Code,10,200,64.5
Wisard,2025-01-28 17:08:09,5.5769,Optical Recognition of Handwritten Digits,Scatter Code,50,100,64.6
Wisard,2025-01-28 17:08:09,0.0934,Statlog (Vehicle Silhouettes),Gaussian,,,91.67
Wisard,2025-01-28 17:08:09,5.8704,Optical Recognition of Handwritten Digits,Scatter Code,50,200,92.56
Wisard,2025-01-28 17:08:37,28.1667,Optical Recognition of Handwritten Digits,Scatter Code,100,50,35.51
Wisard,2025-01-28 17:09:33,8.2652,Iris,Linear,,,96.67
Wisard,2025-01-28 17:09:35,85.8074,Wine Quality,Scatter Code,10,200,42.37
Wisard,2025-01-28 17:09:35,2.1376,Optical Recognition of Handwritten Digits,Scatter Code,50,100,93.15
Wisard,2025-01-28 17:09:35,92.2662,Wine Quality,Scatter Code,10,200,99.13
Wisard,2025-01-28 17:09:39,89.4124,Optical Recognition of Handwritten Digits,Scatter Code,50,100,25.06
Wisard,2025-01-28 17:09:35,86.0860,Ecoli,Scatter Code,10,100,99.0
Wisard,2025-01-28 17:09:39,3.5808,Ecoli,Scatter Code,10,100,25.06
Wisard,2025-01-28 17:10:00,0.5206,Iris,Scatter Code,100,100,91.67
Wisard,2025-01-28 17:10:00,20.9520,Ecoli,Scatter Code,10,100,43.48
Wisard,2025-01-28 17:10:00,20.9770,Statlog (Vehicle Silhouettes),Linear,,,47.71
Wisard,2025-01-28 17:10:00,20.9731,Optical Recognition of Handwritten Digits,Linear,,,48.16
Wisard,2025-01-28 17:10:01,0.8416,Wine Quality,Scatter Code,50,50,97.33
Wisard,2025-01-28 17:10:07,6.8584,Optical Recognition of Handwritten Digits,Scatter Code,10,50,99.16
Wisard,2025-01-28 17:10:07,6.3017,Optical Recognition of Handwritten Digits,Linear,,,98.61
Wisard,2025-01-28 17:10:10,2.9367,Optical Recognition of Handwritten Digits,Scatter Code,100,50,42.56
Wisard,2025-01-28 17:10:10,3.2973,Iris,Scatter Code,100,100,67.06
Wisard,2025-01-28 17:10:10,3.1674,Statlog (Vehicle Silhouettes),Linear,,,64.89
Wisard,2025-01-28 17:10:37,27.1623,Optical Recognition of Handwritten Digits,Scatter Code,50,100,42.28
Wisard,2025-01-28 17:10:49,38.0832,Iris,Scatter Code,100,100,43.22
Wisard,2025-01-28 17:10:49,41.8957,Optical Recognition of Handwritten Digits,Scatter Code,50,100,99.16
Wisard,2025-01-28 17:11:04,14.9211,Iris,Scatter Code,100,100,96.67
Wisard,2025-01-28 17:10:49,0.7740,Statlog (Vehicle Silhouettes),Linear,,,88.39
Wisard,2025-01-28 17:11:08,19.3991,Wine Quality,Scatter Code,50,50,98.9
Wisard,2025-01-28 17:11:23,33.7561,Wine Quality,Scatter Code,50,50,43.39
Wisard,2025-01-28 17:14:04,194.8865,Iris,Scatter Code,100,100,25.06
Wisard,2025-01-28 17:14:04,194.9193,Statlog (Vehicle Silhouettes),Linear,,,98.47
Wisard,2025-01-28 17:14:04,195.5911,Iris,Scatter Code,100,100,99.15
Wisard,2025-01-28 17:14:16,206.8385,Optical Recognition of Handwritten Digits,Scatter Code,100,50,10.0
Wisard,2025-01-28 17:14:16,11.9210,Optical Recognition of Handwritten Digits,Scatter Code,10,50,39.42
Wisard,2025-01-28 17:14:18,1.8765,Optical Recognition of Handwritten Digits,Scatter Code,100,50,25.06
Wisard,2025-01-28 17:15:18,60.8572,Statlog (Vehicle Silhouettes),Scatter Code,100,200,42.74
Wisard,2025-01-28 17:15:18,38.0007,Optical Recognition of Handwritten Digits,Scatter Code,100,50,43.65
Wisard,2025-01-28 17:15:28,9.6841,Statlog (Vehicle Silhouettes),Scatter Code,100,200,25.06
Wisard,2025-01-28 17:15:28,2.6983,Statlog (Vehicle Silhouettes),Scatter Code,100,200,93.45
Wisard,2025-01-28 17:15:58,39.0888,Optical Recognition of Handwritten Digits,Scatter Code,50,200,99.04
Wisard,2025-01-28 17:16:21,53.1746,Statlog (Vehicle Silhouettes),Scatter Code,100,200,99.07
Wisard,2025-01-28 17:37:16,0.1864,Wine Quality,Distributive,,,91.96
Wisard,2025-01-28 17:37:16,0.1229,Maternal Health Risk,Distributive,,,91.96
Wisard,2025-01-28 17:37:17,0.0874,Wine Quality,Distributive,,,87.85
Wisard,2025-01-28 17:37:17,0.0045,Optical Recognition of Handwritten Digits,Distributive,,,96.0
Wisard,2025-01-28 17:37:17,0.1149,Wine Quality,Distributive,,,89.25
Wisard,2025-01-28 17:37:17,0.1328,Wine Quality,Distributive,,,96.0
Wisard,2025-01-28 17:37:17,0.0045,Optical Recognition of Handwritten Digits,Distributive,,,96.0
Wisard,2025-01-28 17:37:17,0.1665,Optical Recognition of Handwritten Digits,Distributive,,,91.37
Wisard,2025-01-28 17:37:17,0.0050,Maternal Health Risk,Distributive,,,96.0
Wisard,2025-01-28 17:37:17,0.3203,Optical Recognition of Handwritten Digits,Distributive,,,78.11
Wisard,2025-01-28 17:37:17,0.0526,Wine Quality,Distributive,,,89.25
Wisard,2025-01-28 17:37:18,0.1035,Optical Recognition of Handwritten Digits,Gaussian,,,85.05
Wisard,2025-01-28 17:37:18,0.0828,Wine Quality,Gaussian,,,85.05
Wisard,2025-01-28 17:37:18,0.2044,Optical Recognition of Handwritten Digits,Distributive,,,91.96
Wisard,2025-01-28 17:37:18,0.1993,Optical Recognition of Handwritten Digits,Distributive,,,91.96
Wisard,2025-01-28 17:37:18,0.0053,Optical Recognition of Handwritten Digits,Gaussian,,,98.0
Wisard,2025-01-28 17:37:18,0.0486,Optical Recognition of Handwritten Digits,Distributive,,,89.72
Wisard,2025-01-28 17:37:18,0.1136,Optical Recognition of Handwritten Digits,Distributive,,,91.96
Wisard,2025-01-28 17:37:18,0.4772,Optical Recognition of Handwritten Digits,Distributive,,,87.94
Wisard,2025-01-28 17:37:19,0.0197,Maternal Health Risk,Gaussian,,,98.0
Wisard,2025-01-28 17:37:18,0.3347,Optical Recognition of Handwritten Digits,Distributive,,,87.94
Wisard,2025-01-28 17:37:19,0.0838,Optical Recognition of Handwritten Digits,Distributive,,,88.32
Wisard,2025-01-28 17:37:19,0.1274,Optical Recognition of Handwritten Digits,Distributive,,,90.18
Wisard,2025-01-28 17:37:19,0.0541,Optical Recognition of Handwritten Digits,Distributive,,,88.32
Wisard,2025-01-28 17:37:19,0.5573,Wine Quality,Distributive,,,87.94
Wisard,2025-01-28 17:37:19,0.0651,Wine Quality,Linear,,,78.04
Wisard,2025-01-28 17:37:19,0.2566,Wine Quality,Distributive,,,79.49
Wisard,2025-01-28 17:37:19,0.2658,Maternal Health Risk,Distributive,,,79.49
Wisard,2025-01-28 17:37:19,0.0483,Wine Quality,Gaussian,,,91.07
Wisard,2025-01-28 17:37:19,0.0656,Optical Recognition of Handwritten Digits,Gaussian,,,74.95
Wisard,2025-01-28 17:37:19,0.0250,Wine Quality,Gaussian,,,98.0
Wisard,2025-01-28 17:37:19,0.0320,Optical Recognition of Handwritten Digits,Distributive,,,88.32
Wisard,2025-01-28 17:37:19,0.0577,Statlog (Vehicle Silhouettes),Distributive,,,90.18
Wisard,2025-01-28 17:37:20,0.3205,Optical Recognition of Handwritten Digits,Distributive,,,63.6
Wisard,2025-01-28 17:37:20,0.3069,Optical Recognition of Handwritten Digits,Distributive,,,61.98
Wisard,2025-01-28 17:37:20,0.0496,Wine Quality,Distributive,,,96.67
Wisard,2025-01-28 17:37:20,0.0352,Wine Quality,Distributive,,,90.48
Wisard,2025-01-28 17:37:20,0.1558,Optical Recognition of Handwritten Digits,Distributive,,,85.58
Wisard,2025-01-28 17:37:20,0.1020,Optical Recognition of Handwritten Digits,Distributive,,,76.33
Wisard,2025-01-28 17:37:20,0.3206,Statlog (Vehicle Silhouettes),Distributive,,,76.33
Wisard,2025-01-28 17:37:20,0.0385,Maternal Health Risk,Gaussian,,,91.67
Wisard,2025-01-28 17:37:20,0.0484,Optical Recognition of Handwritten Digits,Gaussian,,,98.0
Wisard,2025-01-28 17:37:20,0.0490,Maternal Health Risk,Distributive,,,89.25
Wisard,2025-01-28 17:37:21,0.2753,Optical Recognition of Handwritten Digits,Distributive,,,87.94
Wisard,2025-01-28 17:37:20,0.0656,Optical Recognition of Handwritten Digits,Distributive,,,94.0
Wisard,2025-01-28 17:37:21,0.4298,Wine Quality,Distributive,,,62.61
Wisard,2025-01-28 17:37:21,0.2859,Optical Recognition of Handwritten Digits,Distributive,,,79.98
Wisard,2025-01-28 17:37:21,0.4858,Wine Quality,Distributive,,,88.06
Wisard,2025-01-28 17:37:21,0.0108,Optical Recognition of Handwritten Digits,Linear,,,79.44
Wisard,2025-01-28 17:37:21,0.0566,Wine Quality,Distributive,,,78.21
Wisard,2025-01-28 17:37:21,0.3030,Optical Recognition of Handwritten Digits,Distributive,,,61.34
Wisard,2025-01-28 17:37:21,0.0182,Optical Recognition of Handwritten Digits,Distributive,,,96.0
Wisard,2025-01-28 17:37:21,0.0405,Wine Quality,Gaussian,,,86.92
Wisard,2025-01-28 17:37:21,0.0991,Optical Recognition of Handwritten Digits,Distributive,,,79.88
Wisard,2025-01-28 17:37:21,0.0499,Optical Recognition of Handwritten Digits,Gaussian,,,83.18
Wisard,2025-01-28 17:37:21,0.0232,Statlog (Vehicle Silhouettes),Distributive,,,87.85
Wisard,2025-01-28 17:37:21,0.0041,Statlog (Vehicle Silhouettes),Distributive,,,94.67
Wisard,2025-01-28 17:37:21,0.0375,Optical Recognition of Handwritten Digits,Linear,,,99.33
Wisard,2025-01-28 17:37:21,0.0331,Optical Recognition of Handwritten Digits,Gaussian,,,90.77
Wisard,2025-01-28 17:37:21,0.0662,Optical Recognition of Handwritten Digits,Gaussian,,,91.67
Wisard,2025-01-28 17:37:21,0.1062,Optical Recognition of Handwritten Digits,Distributive,,,87.59
Wisard,2025-01-28 17:37:21,0.0629,Wine Quality,Scatter Code,50,50,62.15
Wisard,2025-01-28 17:37:21,0.0099,Maternal Health Risk,Linear,,,99.33
Wisard,2025-01-28 17:37:22,0.1774,Optical Recognition of Handwritten Digits,Gaussian,,,82.98
Wisard,2025-01-28 17:37:22,0.2538,Optical Recognition of Handwritten Digits,Distributive,,,79.09
Wisard,2025-01-28 17:37:22,0.1472,Optical Recognition of Handwritten Digits,Gaussian,,,90.18
Wisard,2025-01-28 17:37:22,0.1328,Optical Recognition of Handwritten Digits,Gaussian,,,91.07
Wisard,2025-01-28 17:37:22,0.0179,Optical Recognition of Handwritten Digits,Gaussian,,,90.77
Wisard,2025-01-28 17:37:22,0.3065,Maternal Health Risk,Distributive,,,62.98
Wisard,2025-01-28 17:37:22,0.1260,Optical Recognition of Handwritten Digits,Linear,,,75.25
Wisard,2025-01-28 17:37:23,0.9219,Wine Quality,Gaussian,,,82.86
Wisard,2025-01-28 17:37:23,0.6478,Statlog (Vehicle Silhouettes),Gaussian,,,89.29
Wisard,2025-01-28 17:37:23,0.6303,Wine Quality,Gaussian,,,77.22
Wisard,2025-01-28 17:37:23,0.0386,Optical Recognition of Handwritten Digits,Gaussian,,,85.51
Wisard,2025-01-28 17:37:23,0.9326,Wine Quality,Distributive,,,98.22
Wisard,2025-01-28 17:37:24,0.8339,Maternal Health Risk,Gaussian,,,73.96
Wisard,2025-01-28 17:37:24,0.0202,Wine Quality,Linear,,,97.33
Wisard,2025-01-28 17:37:24,0.0662,Optical Recognition of Handwritten Digits,Gaussian,,,83.18
Wisard,2025-01-28 17:37:24,0.0881,Optical Recognition of Handwritten Digits,Gaussian,,,84.87
Wisard,2025-01-28 17:37:24,0.6322,Optical Recognition of Handwritten Digits,Gaussian,,,83.64
Wisard,2025-01-28 17:37:24,1.5689,Wine Quality,Distributive,,,98.36
Wisard,2025-01-28 17:37:25,1.3327,Optical Recognition of Handwritten Digits,Gaussian,,,59.5
Wisard,2025-01-28 17:37:25,0.0371,Wine Quality,Linear,,,90.18
Wisard,2025-01-28 17:37:25,1.3706,Optical Recognition of Handwritten Digits,Distributive,,,98.2
Wisard,2025-01-28 17:37:26,0.4874,Wine Quality,Gaussian,,,97.33
Wisard,2025-01-28 17:37:26,1.0704,Optical Recognition of Handwritten Digits,Gaussian,,,61.23
Wisard,2025-01-28 17:37:26,0.6945,Statlog (Vehicle Silhouettes),Gaussian,,,76.43
Wisard,2025-01-28 17:37:26,0.0272,Statlog (Vehicle Silhouettes),Gaussian,,,97.33
Wisard,2025-01-28 17:37:26,1.0953,Maternal Health Risk,Distributive,,,97.92
Wisard,2025-01-28 17:37:26,0.0669,Wine Quality,Gaussian,,,91.67
Wisard,2025-01-28 17:37:27,0.7128,Maternal Health Risk,Gaussian,,,82.71
Wisard,2025-01-28 17:37:27,1.1353,Optical Recognition of Handwritten Digits,Distributive,,,63.12
Wisard,2025-01-28 17:37:27,1.0231,Optical Recognition of Handwritten Digits,Distributive,,,61.21
Wisard,2025-01-28 17:37:28,0.0787,Optical Recognition of Handwritten Digits,Gaussian,,,76.23
Wisard,2025-01-28 17:37:28,1.2921,Optical Recognition of Handwritten Digits,Distributive,,,98.31
Wisard,2025-01-28 17:37:28,0.1141,Maternal Health Risk,Distributive,,,87.0
Wisard,2025-01-28 17:37:28,0.0981,Optical Recognition of Handwritten Digits,Linear,,,88.1
Wisard,2025-01-28 17:37:28,0.2173,Optical Recognition of Handwritten Digits,Gaussian,,,74.06
Wisard,2025-01-28 17:37:28,0.0449,Maternal Health Risk,Linear,,,88.69
Wisard,2025-01-28 17:37:28,0.0366,Optical Recognition of Handwritten Digits,Gaussian,,,98.0
Wisard,2025-01-28 17:37:28,0.2621,Optical Recognition of Handwritten Digits,Gaussian,,,59.78
Wisard,2025-01-28 17:37:28,0.2448,Optical Recognition of Handwritten Digits,Gaussian,,,83.1
Wisard,2025-01-28 17:37:28,0.1004,Optical Recognition of Handwritten Digits,Gaussian,,,74.56
Wisard,2025-01-28 17:37:28,0.3263,Wine Quality,Gaussian,,,60.43
Wisard,2025-01-28 17:37:28,0.1766,Wine Quality,Gaussian,,,83.81
Wisard,2025-01-28 17:37:28,0.0683,Optical Recognition of Handwritten Digits,Gaussian,,,83.81
Wisard,2025-01-28 17:37:29,0.1020,Optical Recognition of Handwritten Digits,Linear,,,88.69
Wisard,2025-01-28 17:37:29,0.2150,Optical Recognition of Handwritten Digits,Linear,,,78.97
Wisard,2025-01-28 17:37:29,0.3146,Optical Recognition of Handwritten Digits,Gaussian,,,84.75
Wisard,2025-01-28 17:37:32,3.4292,Optical Recognition of Handwritten Digits,Distributive,,,98.15
Wisard,2025-01-28 17:37:31,2.9680,Optical Recognition of Handwritten Digits,Distributive,,,98.33
Wisard,2025-01-28 17:37:32,0.7966,Wine Quality,Scatter Code,50,50,96.0
Wisard,2025-01-28 17:37:32,2.8053,Optical Recognition of Handwritten Digits,Scatter Code,100,50,35.51
Wisard,2025-01-28 17:37:32,3.8370,Statlog (Vehicle Silhouettes),Distributive,,,98.35
Wisard,2025-01-28 17:37:32,0.3464,Optical Recognition of Handwritten Digits,Scatter Code,10,50,94.0
Wisard,2025-01-28 17:37:33,0.0447,Optical Recognition of Handwritten Digits,Distributive,,,96.67
Wisard,2025-01-28 17:37:33,0.0577,Optical Recognition of Handwritten Digits,Gaussian,,,94.67
Wisard,2025-01-28 17:37:33,0.0601,Wine Quality,Linear,,,77.1
Wisard,2025-01-28 17:37:33,0.6248,Wine Quality,Distributive,,,64.54
Wisard,2025-01-28 17:37:33,0.0060,Optical Recognition of Handwritten Digits,Linear,,,98.67
Wisard,2025-01-28 17:37:33,0.2024,Statlog (Vehicle Silhouettes),Linear,,,87.8
Wisard,2025-01-28 17:37:33,0.0843,Optical Recognition of Handwritten Digits,Linear,,,98.67
Wisard,2025-01-28 17:37:34,0.5916,Statlog (Vehicle Silhouettes),Gaussian,,,83.64
Wisard,2025-01-28 17:37:34,0.9247,Maternal Health Risk,Scatter Code,10,100,91.67
Wisard,2025-01-28 17:37:34,1.4171,Optical Recognition of Handwritten Digits,Distributive,,,98.4
Wisard,2025-01-28 17:37:34,0.4940,Optical Recognition of Handwritten Digits,Linear,,,89.58
Wisard,2025-01-28 17:37:34,0.0885,Wine Quality,Gaussian,,,76.82
Wisard,2025-01-28 17:37:34,0.0247,Optical Recognition of Handwritten Digits,Linear,,,76.17
Wisard,2025-01-28 17:37:34,0.0988,Maternal Health Risk,Linear,,,70.91
Wisard,2025-01-28 17:37:34,0.1313,Wine Quality,Linear,,,63.36
Wisard,2025-01-28 17:37:34,0.1380,Optical Recognition of Handwritten Digits,Linear,,,63.36
Wisard,2025-01-28 17:37:34,0.2041,Optical Recognition of Handwritten Digits,Gaussian,,,74.65
Wisard,2025-01-28 17:37:35,0.4278,Statlog (Vehicle Silhouettes),Distributive,,,60.34
Wisard,2025-01-28 17:37:35,0.2137,Wine Quality,Linear,,,70.91
Wisard,2025-01-28 17:37:35,0.6826,Optical Recognition of Handwritten Digits,Linear,,,89.58
Wisard,2025-01-28 17:37:35,0.7718,Statlog (Vehicle Silhouettes),Distributive,,,88.53
Wisard,2025-01-28 17:37:35,0.8614,Wine Quality,Gaussian,,,98.22
Wisard,2025-01-28 17:37:37,1.2493,Optical Recognition of Handwritten Digits,Linear,,,63.36
Wisard,2025-01-28 17:37:37,1.3144,Wine Quality,Gaussian,,,98.54
Wisard,2025-01-28 17:37:37,1.6416,Maternal Health Risk,Gaussian,,,59.3
Wisard,2025-01-28 17:37:38,0.9292,Statlog (Vehicle Silhouettes),Linear,,,98.67
Wisard,2025-01-28 17:37:38,0.4764,Maternal Health Risk,Gaussian,,,83.33
Wisard,2025-01-28 17:37:38,1.5081,Optical Recognition of Handwritten Digits,Linear,,,47.68
Wisard,2025-01-28 17:37:38,0.4723,Optical Recognition of Handwritten Digits,Scatter Code,50,100,91.67
Wisard,2025-01-28 17:37:38,0.9872,Optical Recognition of Handwritten Digits,Scatter Code,100,50,40.04
Wisard,2025-01-28 17:37:38,0.5872,Optical Recognition of Handwritten Digits,Linear,,,46.7
Wisard,2025-01-28 17:37:38,0.0985,Optical Recognition of Handwritten Digits,Linear,,,71.99
Wisard,2025-01-28 17:37:38,0.0378,Optical Recognition of Handwritten Digits,Linear,,,78.04
Wisard,2025-01-28 17:37:38,0.0610,Optical Recognition of Handwritten Digits,Linear,,,76.64
Wisard,2025-01-28 17:37:38,0.0302,Wine Quality,Linear,,,98.67
Wisard,2025-01-28 17:37:38,0.0702,Optical Recognition of Handwritten Digits,Linear,,,73.08
Wisard,2025-01-28 17:37:38,0.1066,Optical Recognition of Handwritten Digits,Linear,,,88.99
Wisard,2025-01-28 17:37:38,0.1448,Wine Quality,Scatter Code,50,50,91.07
Wisard,2025-01-28 17:37:39,0.4457,Maternal Health Risk,Scatter Code,10,100,94.67
Wisard,2025-01-28 17:37:39,0.7252,Optical Recognition of Handwritten Digits,Gaussian,,,98.47
Wisard,2025-01-28 17:37:39,0.2226,Optical Recognition of Handwritten Digits,Gaussian,,,59.57
Wisard,2025-01-28 17:37:39,0.1782,Optical Recognition of Handwritten Digits,Gaussian,,,59.57
Wisard,2025-01-28 17:37:41,1.0560,Wine Quality,Linear,,,87.8
Wisard,2025-01-28 17:37:40,0.7267,Statlog (Vehicle Silhouettes),Linear,,,73.87
Wisard,2025-01-28 17:37:41,0.0534,Optical Recognition of Handwritten Digits,Scatter Code,50,200,98.0
Wisard,2025-01-28 17:37:41,1.3193,Wine Quality,Linear,,,49.72
Wisard,2025-01-28 17:37:41,1.1796,Maternal Health Risk,Gaussian,,,98.24
Wisard,2025-01-28 17:37:41,0.0415,Optical Recognition of Handwritten Digits,Scatter Code,10,50,88.99
Wisard,2025-01-28 17:37:41,0.1377,Optical Recognition of Handwritten Digits,Linear,,,65.72
Wisard,2025-01-28 17:37:41,0.1336,Optical Recognition of Handwritten Digits,Scatter Code,50,100,60.75
Wisard,2025-01-28 17:37:42,0.6966,Optical Recognition of Handwritten Digits,Gaussian,,,98.27
Wisard,2025-01-28 17:37:42,0.2384,Wine Quality,Scatter Code,10,200,37.85
Wisard,2025-01-28 17:37:42,0.3141,Maternal Health Risk,Scatter Code,10,100,65.78
Wisard,2025-01-28 17:37:42,0.0054,Optical Recognition of Handwritten Digits,Gaussian,,,97.33
Wisard,2025-01-28 17:37:42,0.2112,Wine Quality,Linear,,,72.78
Wisard,2025-01-28 17:37:42,0.1334,Maternal Health Risk,Linear,,,78.04
Wisard,2025-01-28 17:37:42,0.1496,Optical Recognition of Handwritten Digits,Linear,,,98.0
Wisard,2025-01-28 17:37:45,2.9372,Optical Recognition of Handwritten Digits,Linear,,,45.62
Wisard,2025-01-28 17:37:46,3.8187,Optical Recognition of Handwritten Digits,Gaussian,,,98.49
Wisard,2025-01-28 17:37:45,2.2009,Statlog (Vehicle Silhouettes),Scatter Code,100,100,92.26
Wisard,2025-01-28 17:37:45,1.0622,Optical Recognition of Handwritten Digits,Linear,,,69.43
Wisard,2025-01-28 17:37:48,2.5870,Optical Recognition of Handwritten Digits,Scatter Code,50,100,98.67
Wisard,2025-01-28 17:37:48,5.6046,Optical Recognition of Handwritten Digits,Gaussian,,,98.42
Wisard,2025-01-28 17:37:48,3.7558,Optical Recognition of Handwritten Digits,Scatter Code,100,50,25.06
Wisard,2025-01-28 17:37:48,1.9689,Optical Recognition of Handwritten Digits,Linear,,,71.7
Wisard,2025-01-28 17:37:48,5.8757,Statlog (Vehicle Silhouettes),Gaussian,,,98.43
